username,name,url_main,url_user,exists,http_status
zuck,OP.GG LoL Europe West,https://www.op.gg/,https://op.gg/lol/summoners/search?q=zuck&region=euw,Claimed,200
zuck,OP.GG LoL Oceania,https://www.op.gg/,https://op.gg/lol/summoners/search?q=zuck&region=oce,Claimed,200
zuck,OP.GG LoL Russia,https://www.op.gg/,https://op.gg/lol/summoners/search?q=zuck&region=ru,Claimed,200
zuck,OP.GG LoL North America,https://www.op.gg/,https://op.gg/lol/summoners/search?q=zuck&region=na,Claimed,200
zuck,OP.GG LoL Korea,https://www.op.gg/,https://op.gg/lol/summoners/search?q=zuck&region=kr,Claimed,200
zuck,Slashdot,https://slashdot.org,https://slashdot.org/~zuck,Claimed,200
zuck,MixCloud,https://www.mixcloud.com/,https://www.mixcloud.com/zuck/,Claimed,200
zuck,OP.GG LoL Turkey,https://www.op.gg/,https://op.gg/lol/summoners/search?q=zuck&region=tr,Claimed,200
zuck,VK,https://vk.com/,https://vk.com/zuck,Available,404
zuck,Threads,https://www.threads.net/,https://www.threads.net/@zuck,Claimed,200
zuck,ResearchGate,https://www.researchgate.net/,,Illegal,
zuck,Launchpad,https://launchpad.net/,https://launchpad.net/~zuck,Claimed,200
zuck,Fiverr,https://www.fiverr.com/,https://www.fiverr.com/zuck,Unknown,403
zuck,Gamespot,https://www.gamespot.com/,https://www.gamespot.com/profile/zuck/,Unknown,403
zuck,Discogs,https://www.discogs.com/,https://www.discogs.com/user/zuck,Unknown,403
zuck,Codepen,https://codepen.io/,https://codepen.io/zuck,Claimed,200
zuck,About.me,https://about.me/,https://about.me/zuck,Claimed,200
zuck,DeviantART,https://deviantart.com,https://zuck.deviantart.com,Claimed,200
zuck,Ebay,https://www.ebay.com/,https://www.ebay.com/usr/zuck,Available,200
zuck,Figma,https://www.figma.com/,https://www.figma.com/@zuck,Claimed,200
zuck,HubPages,https://hubpages.com/,https://hubpages.com/@zuck,Claimed,200
zuck,LiveJournal,https://www.livejournal.com/,https://zuck.livejournal.com,Available,410
zuck,Flickr Groups,https://www.flickr.com,https://www.flickr.com/groups/zuck,Available,404
zuck,OpenSea,https://opensea.io,https://opensea.io/zuck,Unknown,403
zuck,DigitalOcean,https://www.digitalocean.com/,https://www.digitalocean.com/community/users/zuck,Available,404
zuck,TripAdvisor,https://tripadvisor.com/,https://tripadvisor.com/members/zuck,Unknown,403
zuck,Artstation,https://www.artstation.com,https://www.artstation.com/zuck,Available,200
zuck,Wikidot,http://www.wikidot.com/,http://www.wikidot.com/user:info/zuck,Claimed,200
zuck,OK,https://ok.ru/,https://ok.ru/zuck,Available,404
zuck,Amazon,https://amazon.com,https://amazon.com/author/zuck,Available,404
zuck,Weforum,https://www.weforum.org,https://www.weforum.org/people/zuck,Available,404
zuck,Giphy,https://giphy.com,https://giphy.com/channel/zuck,Claimed,200
zuck,500px,https://500px.com/,https://500px.com/p/zuck,Available,200
zuck,Laracast,https://laracasts.com/,https://laracasts.com/@zuck,Unknown,503
zuck,Jimdo,https://jimdosite.com/,https://zuck.jimdosite.com,Unknown,403
zuck,HuggingFace,https://huggingface.co/,https://huggingface.co/zuck,Claimed,200
zuck,Snapchat,https://www.snapchat.com,https://www.snapchat.com/add/zuck,Claimed,200
zuck,Upwork,https://upwork.com,https://upwork.com/fl/zuck,Unknown,403
zuck,Smugmug,https://smugmug.com/,https://zuck.smugmug.com/,Available,404
zuck,OP.GG LoL Taiwan,https://www.op.gg/,https://op.gg/lol/summoners/search?q=zuck&region=tw,Claimed,200
zuck,Ustream,http://www.ustream.tv,http://www.ustream.tv/channel/adamzuck,Available,308
zuck,ProductHunt,https://www.producthunt.com/,https://www.producthunt.com/@zuck,Unknown,403
zuck,BuzzFeed,https://buzzfeed.com/,https://buzzfeed.com/zuck,Claimed,200
zuck,Letterboxd,https://letterboxd.com/,https://letterboxd.com/zuck,Claimed,200
zuck,OP.GG LoL Vietnam,https://www.op.gg/,https://op.gg/lol/summoners/search?q=zuck&region=vn,Claimed,200
zuck,OP.GG LoL Japan,https://www.op.gg/,https://op.gg/lol/summoners/search?q=zuck&region=jp,Claimed,200
zuck,OP.GG LoL Europe Nordic & East,https://www.op.gg/,https://op.gg/lol/summoners/search?q=zuck&region=eune,Claimed,200
zuck,kofi,https://ko-fi.com,https://ko-fi.com/zuck,Unknown,403
zuck,Weebly,http://weebly.com,http://zuck.weebly.com/,Available,200
zuck,Techrepublic,https://www.techrepublic.com,https://www.techrepublic.com/members/profile/zuck/,Unknown,403
zuck,Pastebin,https://pastebin.com/,https://pastebin.com/u/zuck,Claimed,200
zuck,DEV Community,https://dev.to/,https://dev.to/zuck,Claimed,200
zuck,Dreamstime,https://www.dreamstime.com,https://www.dreamstime.com/zuck_info,Unknown,403
zuck,{username}.tilda.ws,https://tilda.ws,https://zuck.tilda.ws,Claimed,200
zuck,Bandcamp,https://www.bandcamp.com/,https://www.bandcamp.com/zuck,Claimed,200
zuck,PCGamer,https://pcgamer.com,https://forums.pcgamer.com/members/?username=zuck,Available,200
zuck,Pbase,https://pbase.com/,https://pbase.com/zuck/profile,Available,200
zuck,iStock,https://www.istockphoto.com,https://www.istockphoto.com/ru/portfolio/zuck,Available,200
zuck,AllRecipes,https://www.allrecipes.com/,https://www.allrecipes.com/cook/zuck,Available,402
zuck,Packagist,https://packagist.org/,https://packagist.org/packages/zuck/,Available,302
zuck,OP.GG LoL LAN,https://www.op.gg/,https://op.gg/lol/summoners/search?q=zuck&region=lan,Claimed,200
zuck,Gitea,https://gitea.com/,https://gitea.com/zuck,Available,404
zuck,LinkedIn,https://linkedin.com,https://linkedin.com/in/zuck,Available,999
zuck,Diigo,https://www.diigo.com/,https://www.diigo.com/interact_api/load_profile_info?name=zuck,Available,200
zuck,Sbnation,https://www.sbnation.com,https://www.sbnation.com/users/zuck,Available,404
zuck,Foursquare,https://foursquare.com/,https://foursquare.com/zuck,Available,404
zuck,Codecanyon,https://codecanyon.net,https://codecanyon.net/user/zuck,Claimed,200
zuck,note,https://note.com/,https://note.com/zuck,Claimed,200
zuck,ReverbNation,https://www.reverbnation.com/,https://www.reverbnation.com/zuck,Claimed,200
zuck,WikimapiaSearch,http://wikimapia.org,http://wikimapia.org/user/tools/users_rating/?username=zuck,Claimed,200
zuck,HackerNoon,https://hackernoon.com,https://hackernoon.com/u/zuck,Claimed,200
zuck,Weibo,https://weibo.com,https://weibo.com/zuck,Unknown,403
zuck,Paypal,https://www.paypal.me,https://www.paypal.com/paypalme/zuck,Claimed,200
zuck,Duolingo,https://duolingo.com/,https://www.duolingo.com/profile/zuck,Claimed,200
zuck,Flipboard,https://flipboard.com/,https://flipboard.com/@zuck,Claimed,200
zuck,Wattpad,https://www.wattpad.com/,https://www.wattpad.com/user/zuck,Available,404
zuck,Speakerdeck,https://speakerdeck.com,https://speakerdeck.com/zuck,Available,404
zuck,Minecraft,https://minecraft.net/,https://api.mojang.com/users/profiles/minecraft/zuck,Claimed,200
zuck,Instapaper,https://www.instapaper.com/,https://www.instapaper.com/p/zuck,Available,404
zuck,Freelancer.com,https://www.freelancer.com/,https://www.freelancer.com/api/users/0.1/users?usernames%5B%5D=zuck&compact=true,Claimed,200
zuck,MyAnimeList,https://myanimelist.net/,https://myanimelist.net/profile/zuck,Claimed,200
zuck,TVTropes,https://tvtropes.org,https://tvtropes.org/pmwiki/pmwiki.php/Tropers/zuck,Unknown,403
zuck,Habr,https://habr.com/,https://habr.com/ru/users/zuck/,Claimed,200
zuck,GoodReads,https://www.goodreads.com/,https://www.goodreads.com/zuck,Claimed,200
zuck,Taplink,https://taplink.cc/,https://taplink.cc/zuck,Claimed,200
zuck,JSFiddle,https://jsfiddle.net,https://jsfiddle.net/user/zuck/,Unknown,403
zuck,ImageShack,https://imageshack.com/,https://imageshack.com/user/zuck,Claimed,200
zuck,Polygon,https://www.polygon.com/,https://www.polygon.com/users/zuck,Available,404
zuck,Nextcloud Forum,https://nextcloud.com/,https://help.nextcloud.com/u/zuck/summary,Unknown,403
zuck,ChaturBate,https://chaturbate.com,https://chaturbate.com/zuck/,Unknown,403
zuck,Metal-archives,https://www.metal-archives.com,https://www.metal-archives.com/users/zuck,Available,404
zuck,Geocaching,https://www.geocaching.com/,https://www.geocaching.com/p/?u=zuck,Claimed,200
zuck,Keybase,https://keybase.io/,https://keybase.io/zuck,Claimed,200
zuck,beacons.ai,https://beacons.ai,https://beacons.ai/zuck,Unknown,403
zuck,Flightradar24,https://www.flightradar24.com/,https://my.flightradar24.com/zuck,Available,404
zuck,Replit,https://replit.com/,https://replit.com/@zuck,Unknown,403
zuck,AnimeNewsNetwork,https://www.animenewsnetwork.com,https://www.animenewsnetwork.com/bbs/phpBB2/profile.php?mode=viewprofile&u=zuck,Unknown,403
zuck,iNaturalist,https://www.inaturalist.org,https://www.inaturalist.org/lists/zuck,Unknown,403
zuck,ModDB,https://www.moddb.com/,https://www.moddb.com/members/zuck,Available,403
zuck,CreativeMarket,https://creativemarket.com/,https://creativemarket.com/users/zuck,Claimed,200
zuck,TemplateMonster,https://www.templatemonster.com,https://www.templatemonster.com/authors/zuck/,Unknown,403
zuck,Venmo,https://venmo.com/,https://venmo.com/zuck,Available,404
zuck,BitBucket,https://bitbucket.org/,https://bitbucket.org/zuck/,Claimed,200
zuck,Odysee,https://odysee.com/,https://odysee.com/@zuck,Claimed,200
zuck,Steemit,https://steemit.com,https://steemit.com/@zuck,Unknown,403
zuck,Max,https://max.ru,https://max.ru/zuck,Available,200
zuck,OnlyFans,https://onlyfans.com/,https://onlyfans.com/zuck,Unknown,400
zuck,Donorbox,https://donorbox.org,https://donorbox.org/zuck,Available,404
zuck,Codecademy,https://www.codecademy.com/,https://www.codecademy.com/profiles/zuck,Available,200
zuck,Rottentomatoes,https://www.rottentomatoes.com,https://www.rottentomatoes.com/critic/zuck/movies,Available,404
zuck,Newgrounds,https://newgrounds.com,https://zuck.newgrounds.com,Unknown,403
zuck,Coub,https://coub.com/,https://coub.com/zuck,Available,404
zuck,Itch.io,https://itch.io/,https://zuck.itch.io/,Claimed,200
zuck,Chess,https://www.chess.com,https://www.chess.com/member/zuck,Claimed,200
zuck,OpenCollective,https://opencollective.com/,https://opencollective.com/zuck,Available,404
zuck,Pikabu,https://pikabu.ru/,https://pikabu.ru/@zuck,Unknown,403
zuck,Ultimate-Guitar,https://ultimate-guitar.com/,https://ultimate-guitar.com/u/zuck,Unknown,403
zuck,Slides,https://slides.com/,https://slides.com/zuck,Available,404
zuck,LeetCode,https://leetcode.com/,https://leetcode.com/u/zuck/,Claimed,200
zuck,Speedrun.com,https://speedrun.com/,https://speedrun.com/users/zuck,Claimed,200
zuck,Plurk,https://gab.com/,https://gab.com/zuck,Available,404
zuck,Teletype,https://teletype.in,https://teletype.in/@zuck,Claimed,200
zuck,MyMiniFactory,https://www.myminifactory.com/,https://www.myminifactory.com/users/zuck,Available,404
zuck,Mix,https://mix.com,https://mix.com/zuck,Claimed,200
zuck,BuyMeACoffee,https://www.buymeacoffee.com/,https://buymeacoff.ee/zuck,Claimed,200
zuck,F6S,https://f6s.com/,https://www.f6s.com/zuck,Available,200
zuck,jAlbum.net,https://jalbum.net,https://zuck.jalbum.net/,Unknown,403
zuck,Freecodecamp,https://www.freecodecamp.org/forum/,https://www.freecodecamp.org/forum/u/zuck/summary,Available,404
zuck,Kick,https://kick.com/,https://kick.com/zuck,Claimed,200
zuck,Gog,https://www.gog.com/,https://www.gog.com/u/zuck,Claimed,200
zuck,CTAN,https://ctan.org/,https://ctan.org/author/zuck,Available,404
zuck,Carbonmade,https://carbonmade.com/,https://zuck.carbonmade.com,Claimed,200
zuck,HackerOne,https://hackerone.com/,https://hackerone.com/zuck,Available,404
zuck,Hackaday,https://hackaday.io/,https://hackaday.io/zuck,Available,404
zuck,TechSpot,http://www.techspot.com/community/,http://www.techspot.com/community/members/?username=zuck,Available,403
zuck,Soup,https://soup.io,https://www.soup.io/author/zuck,Available,301
zuck,ItemFix,https://www.itemfix.com,https://www.itemfix.com/c/zuck,Available,200
zuck,Tistory,https://www.tistory.com/,https://zuck.tistory.com/,Available,404
zuck,OP.GG LoL Thailand,https://www.op.gg/,https://op.gg/lol/summoners/search?q=zuck&region=th,Claimed,200
zuck,Hack MD,https://hackmd.io/,https://hackmd.io/@zuck,Available,404
zuck,Fur Affinity,https://www.furaffinity.net,https://www.furaffinity.net/gallery/zuck,Available,200
zuck,Audiojungle,https://audiojungle.net/,https://audiojungle.net/user/zuck,Claimed,200
zuck,Lichess,https://lichess.org,https://lichess.org/@/zuck,Claimed,200
zuck,OP.GG LoL Phillippines,https://www.op.gg/,https://op.gg/lol/summoners/search?q=zuck&region=ph,Claimed,200
zuck,OpenSource,https://opensource.com/,https://opensource.com/users/zuck,Available,404
zuck,Nintendo Life,https://www.nintendolife.com/,https://www.nintendolife.com/users/zuck,Available,404
zuck,OP.GG LoL Singapore,https://www.op.gg/,https://op.gg/lol/summoners/search?q=zuck&region=sg,Claimed,200
zuck,eBaumsWorld,https://www.ebaumsworld.com/,https://www.ebaumsworld.com/user/profile/zuck,Claimed,200
zuck,Ccmixter,http://ccmixter.org/,http://ccmixter.org/people/zuck/profile,Available,404
zuck,AllMyLinks,https://allmylinks.com/,https://allmylinks.com/zuck,Claimed,200
zuck,Muse Score,https://musescore.com/,https://musescore.com/zuck,Unknown,403
zuck,Yummly,https://www.yummly.com,https://mapi.yummly.com/mapi/v19/user/zuck,Unknown,0
zuck,Hashnode,https://hashnode.com,https://hashnode.com/@zuck,Claimed,200
zuck,Windy,https://windy.com/,https://community.windy.com/user/zuck,Claimed,200
zuck,last.fm,https://last.fm/,https://last.fm/user/zuck,Claimed,200
zuck,Hackerrank,https://www.hackerrank.com/,https://www.hackerrank.com/profile/zuck,Available,404
zuck,Boosty,https://boosty.to,https://boosty.to/zuck,Available,404
zuck,Instructables,https://www.instructables.com/,https://www.instructables.com/member/zuck,Claimed,200
zuck,Douban,https://www.douban.com,https://www.douban.com/people/zuck/,Claimed,200
zuck,TradingView,https://www.tradingview.com/,https://www.tradingview.com/u/zuck,Claimed,200
zuck,MercadoLivre,https://www.mercadolivre.com.br,https://www.mercadolivre.com.br/perfil/zuck,Available,200
zuck,Ameblo,https://ameblo.jp,https://ameblo.jp/zuck,Claimed,200
zuck,IFTTT,https://www.ifttt.com/,https://www.ifttt.com/p/zuck,Claimed,200
zuck,Minds,https://www.minds.com,https://www.minds.com/zuck,Claimed,401
zuck,Jigsawplanet,https://www.jigsawplanet.com,https://www.jigsawplanet.com/zuck,Claimed,200
zuck,Setlist,https://www.setlist.fm,https://www.setlist.fm/user/zuck,Available,404
zuck,Tweakers,https://tweakers.net,https://tweakers.net/gallery/zuck,Unknown,403
zuck,Star Citizens Community,https://robertsspaceindustries.com/,https://robertsspaceindustries.com/community-hub/user/zuck,Available,404
zuck,PeriscopeTv,https://www.pscp.tv,https://www.pscp.tv/zuck,Claimed,200
zuck,Gumroad,https://www.gumroad.com/,https://www.gumroad.com/zuck,Claimed,200
zuck,AlternativeTo,https://alternativeto.net/,https://alternativeto.net/user/zuck,Claimed,200
zuck,Imgflip,https://imgflip.com,https://imgflip.com/user/zuck,Claimed,200
zuck,Gitee,https://gitee.com/,https://gitee.com/zuck,Claimed,200
zuck,Bit.ly,https://bit.ly,https://bit.ly/zuck,Claimed,200
zuck,lnk.bio,https://lnk.bio,https://lnk.bio/zuck,Unknown,403
zuck,Namuwiki,https://namu.wiki/,https://namu.wiki/w/%EC%82%AC%EC%9A%A9%EC%9E%90:zuck,Unknown,403
zuck,VSCO,https://vsco.co/,https://vsco.co/zuck,Unknown,403
zuck,Contently,https://contently.com/,https://zuck.contently.com/,Available,200
zuck,Designs99,https://99designs.com,https://99designs.com/profiles/zuck,Available,404
zuck,Rutracker,https://rutracker.org/,https://rutracker.org/forum/profile.php?mode=viewprofile&u=zuck,Unknown,403
zuck,Empowher,https://www.empowher.com,https://www.empowher.com/users/zuck,Available,404
zuck,GamesRadar,https://www.gamesradar.com,https://www.gamesradar.com/uk/author/zuck/,Available,404
zuck,Geeksfor Geeks,https://www.geeksforgeeks.org/,https://auth.geeksforgeeks.org/user/zuck,Available,200
zuck,Kwork,https://www.kwork.ru/,https://kwork.ru/user/zuck,Claimed,200
zuck,Drive2,https://www.drive2.ru/,https://www.drive2.ru/users/zuck,Unknown,403
zuck,Americanthinker,https://www.americanthinker.com/,https://www.americanthinker.com/author/zuck/,Available,404
zuck,Noblogs,https://noblogs.org/,https://noblogs.org/members/zuck/,Available,404
zuck,PlanetMinecraft,https://www.planetminecraft.com,https://www.planetminecraft.com/member/zuck,Claimed,200
zuck,Wowhead,https://www.wowhead.com,https://www.wowhead.com/user=zuck,Unknown,403
zuck,WebNode,https://www.webnode.cz/,https://zuck.webnode.cz/,Available,404
zuck,Picsart,https://picsart.com/,https://picsart.com/u/zuck,Claimed,200
zuck,Velog,https://velog.io/,https://velog.io/@zuck/posts,Available,404
zuck,Giantbomb,https://www.giantbomb.com,https://www.giantbomb.com/profile/zuck,Available,404
zuck,Code Sandbox,https://codesandbox.io,https://codesandbox.io/u/zuck,Available,422
zuck,Anime-planet,https://www.anime-planet.com,https://www.anime-planet.com/users/zuck,Claimed,200
zuck,Lesswrong,https://www.lesswrong.com,https://www.lesswrong.com/users/@zuck,Available,200
zuck,Memrise,https://www.memrise.com/,https://www.memrise.com/user/zuck/,Available,301
zuck,Ccm,https://ccm.net,https://ccm.net/profile/user/zuck,Claimed,200
zuck,NICommunityForum,https://www.native-instruments.com/forum/,https://www.native-instruments.com/forum/members/?username=zuck,Available,403
zuck,Armorgames,https://armorgames.com,https://armorgames.com/user/zuck,Available,302
zuck,RapidAPI,https://rapidapi.com,https://rapidapi.com/blog/author/zuck/,Available,404
zuck,RubyGems,https://rubygems.org/,https://rubygems.org/profiles/zuck,Available,404
zuck,VideoHive,https://videohive.net,https://videohive.net/user/zuck,Claimed,200
zuck,Sporcle,https://www.sporcle.com/,https://www.sporcle.com/user/zuck/people,Unknown,403
zuck,Namepros,https://www.namepros.com/,https://www.namepros.com/members/?username=zuck,Available,403
zuck,Roblox,https://www.roblox.com/,https://www.roblox.com/user.aspx?username=zuck,Claimed,200
zuck,Fotki,https://fotki.com,https://members.fotki.com/zuck/about/,Available,200
zuck,Bookcrossing,https://www.bookcrossing.com/,https://www.bookcrossing.com/mybookshelf/zuck/,Claimed,200
zuck,write.as,https://write.as,https://write.as/zuck,Available,404
zuck,Clubhouse,https://www.clubhouse.com,https://www.clubhouse.com/@zuck,Claimed,200
zuck,JeuxVideo,http://www.jeuxvideo.com,http://www.jeuxvideo.com/profil/zuck?mode=infos,Claimed,200
zuck,Depop,https://www.depop.com,https://www.depop.com/zuck,Unknown,403
zuck,Coroflot,https://coroflot.com/,https://www.coroflot.com/zuck,Available,404
zuck,xenforo.com,https://xenforo.com/community/,https://xenforo.com/community/members/?username=zuck,Available,200
zuck,Tinder,https://tinder.com/,https://www.tinder.com/@zuck,Claimed,200
zuck,Exposure,https://exposure.co/,https://zuck.exposure.co/,Unknown,403
zuck,Star Citizen,https://robertsspaceindustries.com/,https://robertsspaceindustries.com/citizens/zuck,Claimed,200
zuck,Kongregate,https://www.kongregate.com/,https://www.kongregate.com/accounts/zuck,Claimed,200
zuck,Guru,https://www.guru.com,https://www.guru.com/freelancers/zuck,Available,404
zuck,Warrior Forum,https://www.warriorforum.com/,https://www.warriorforum.com/members/zuck.html,Claimed,200
zuck,AllKPop,https://www.allkpop.com/,https://www.allkpop.com/profile/zuck,Available,302
zuck,Mstdn.social,https://mstdn.social/,https://mstdn.social/@zuck,Claimed,200
zuck,Coderwall,https://coderwall.com/,https://coderwall.com/zuck,Available,404
zuck,Xvideos,https://xvideos.com/,https://xvideos.com/profiles/zuck,Claimed,200
zuck,Freesound,https://freesound.org/,https://freesound.org/people/zuck/,Claimed,200
zuck,LiveLib,https://www.livelib.ru/,https://www.livelib.ru/reader/zuck,Unknown,403
zuck,LyricsTranslate,https://lyricstranslate.com,https://lyricstranslate.com/sco/translator/zuck,Available,404
zuck,sports.ru,https://www.sports.ru/,https://www.sports.ru/profile/zuck/,Available,404
zuck,Globalvoices,https://globalvoices.org,https://globalvoices.org/author/zuck/,Available,404
zuck,Tinkoff Invest,https://www.tbank.ru/invest/,https://www.tbank.ru/invest/social/profile/zuck/,Claimed,200
zuck,Rarible,https://rarible.com/,https://rarible.com/zuck,Claimed,200
zuck,Periscope,https://www.periscope.tv/,https://www.periscope.tv/zuck/,Claimed,200
zuck,DailyKos,https://www.dailykos.com,https://www.dailykos.com/user/zuck,Available,200
zuck,Aufeminin,https://www.aufeminin.com,https://www.aufeminin.com/profile/zuck,Available,302
zuck,Couchsurfing,https://www.couchsurfing.com/,https://www.couchsurfing.com/people/zuck,Claimed,200
zuck,pixelfed.social,https://pixelfed.social/,https://pixelfed.social/zuck/,Claimed,200
zuck,adblockplus.org,https://adblockplus.org,https://adblockplus.org/forum/search.php?keywords=&terms=all&author=zuck,Available,200
zuck,SparkPeople,https://www.sparkpeople.com,https://www.sparkpeople.com/mypage.asp?id=zuck,Available,404
zuck,Observable,https://observablehq.com,https://observablehq.com/@zuck,Available,404
zuck,Avforums,https://www.avforums.com,https://www.avforums.com/members/?username=zuck,Available,200
zuck,GBAtemp.net,https://gbatemp.net/,https://gbatemp.net/members/?username=zuck,Available,200
zuck,Booth,https://booth.pm/,https://zuck.booth.pm/,Claimed,200
zuck,Gutefrage,https://www.gutefrage.net/,https://www.gutefrage.net/nutzer/zuck,Available,404
zuck,Neoseeker,https://www.neoseeker.com,https://www.neoseeker.com/members/zuck/,Unknown,403
zuck,Sythe,https://www.sythe.org,https://www.sythe.org/members/?username=zuck,Available,403
zuck,Codementor,https://www.codementor.io/,https://www.codementor.io/zuck,Available,404
zuck,Paltalk,https://www.paltalk.com,https://www.paltalk.com/people/users/zuck,Available,200
zuck,Listal,https://listal.com/,https://zuck.listal.com/,Claimed,200
zuck,Flyertalk,https://www.flyertalk.com,https://www.flyertalk.com/forum/members/zuck.html,Available,200
zuck,YandexZenChannel,https://dzen.ru,https://dzen.ru/channel/zuck,Unknown,0
zuck,Pinkbike,https://www.pinkbike.com/,https://www.pinkbike.com/u/zuck/,Unknown,403
zuck,Mydramalist,https://mydramalist.com,https://www.mydramalist.com/profile/zuck,Unknown,403
zuck,Vivino,https://www.vivino.com/,https://www.vivino.com/users/zuck,Available,404
