username,name,url_main,url_user,exists,http_status
陈健 Mark,Rottentomatoes,https://www.rottentomatoes.com,https://www.rottentomatoes.com/critic/%E9%99%88%E5%81%A5%20Mark/movies,Available,404
陈健 Mark,Slides,https://slides.com/,https://slides.com/%E9%99%88%E5%81%A5%20Mark,Available,404
陈健 Mark,Kick,https://kick.com/,https://kick.com/%E9%99%88%E5%81%A5%20Mark,Available,404
陈健 Mark,Plurk,https://gab.com/,https://gab.com/%E9%99%88%E5%81%A5%20Mark,Available,404
陈健 Mark,Pikabu,https://pikabu.ru/,https://pikabu.ru/@%E9%99%88%E5%81%A5%20Mark,Unknown,403
陈健 Mark,Imgflip,https://imgflip.com,https://imgflip.com/user/%E9%99%88%E5%81%A5%20Mark,Available,404
陈健 Mark,Couchsurfing,https://www.couchsurfing.com/,https://www.couchsurfing.com/people/%E9%99%88%E5%81%A5%20Mark,Available,404
陈健 Mark,MyMiniFactory,https://www.myminifactory.com/,https://www.myminifactory.com/users/%E9%99%88%E5%81%A5%20Mark,Available,404
陈健 Mark,WebNode,https://www.webnode.cz/,https://%E9%99%88%E5%81%A5%20Mark.webnode.cz/,Unknown,0
陈健 Mark,Yummly,https://www.yummly.com,https://mapi.yummly.com/mapi/v19/user/%E9%99%88%E5%81%A5%20Mark,Unknown,0
陈健 Mark,last.fm,https://last.fm/,https://last.fm/user/%E9%99%88%E5%81%A5%20Mark,Unknown,600
陈健 Mark,Hackaday,https://hackaday.io/,https://hackaday.io/%E9%99%88%E5%81%A5%20Mark,Available,404
陈健 Mark,OpenSource,https://opensource.com/,https://opensource.com/users/%E9%99%88%E5%81%A5%20Mark,Available,404
陈健 Mark,Soup,https://soup.io,https://www.soup.io/author/%E9%99%88%E5%81%A5%20Mark,Available,301
陈健 Mark,DailyKos,https://www.dailykos.com,https://www.dailykos.com/user/%E9%99%88%E5%81%A5%20Mark,Claimed,200
陈健 Mark,F6S,https://f6s.com/,https://www.f6s.com/%E9%99%88%E5%81%A5%20Mark,Available,200
陈健 Mark,Fur Affinity,https://www.furaffinity.net,https://www.furaffinity.net/gallery/%E9%99%88%E5%81%A5%20Mark,Available,200
陈健 Mark,Douban,https://www.douban.com,https://www.douban.com/people/%E9%99%88%E5%81%A5%20Mark/,Available,404
陈健 Mark,Ccmixter,http://ccmixter.org/,http://ccmixter.org/people/%E9%99%88%E5%81%A5%20Mark/profile,Available,404
陈健 Mark,TechSpot,http://www.techspot.com/community/,http://www.techspot.com/community/members/?username=%E9%99%88%E5%81%A5%20Mark,Available,403
陈健 Mark,Muse Score,https://musescore.com/,https://musescore.com/%E9%99%88%E5%81%A5%20Mark,Unknown,403
陈健 Mark,Lichess,https://lichess.org,https://lichess.org/@/%E9%99%88%E5%81%A5%20Mark,Available,404
陈健 Mark,Minds,https://www.minds.com,https://www.minds.com/%E9%99%88%E5%81%A5%20Mark,Available,200
陈健 Mark,eBaumsWorld,https://www.ebaumsworld.com/,https://www.ebaumsworld.com/user/profile/%E9%99%88%E5%81%A5%20Mark,Available,404
陈健 Mark,Hackerrank,https://www.hackerrank.com/,https://www.hackerrank.com/profile/%E9%99%88%E5%81%A5%20Mark,Available,404
陈健 Mark,Habr,https://habr.com/,https://habr.com/ru/users/%E9%99%88%E5%81%A5%20Mark/,Available,404
陈健 Mark,Nintendo Life,https://www.nintendolife.com/,https://www.nintendolife.com/users/%E9%99%88%E5%81%A5%20Mark,Available,400
陈健 Mark,Jigsawplanet,https://www.jigsawplanet.com,https://www.jigsawplanet.com/%E9%99%88%E5%81%A5%20Mark,Available,404
